 ,Label,Area,Mean,Min,Max,Circ.,IntDen,RawIntDen,AR,Round,Solidity
51,ctrl-og-15000.jpg,4097,255,255,255,0.442,1044735,1044735,3.630,0.275,0.843
52,ctrl-og-15000.jpg,2494,255,255,255,0.633,635970,635970,1.759,0.569,0.856
53,ctrl-og-15000.jpg,4936,255,255,255,0.710,1258680,1258680,1.263,0.792,0.904
54,ctrl-og-15000.jpg,2154,255,255,255,0.760,549270,549270,1.409,0.710,0.933
55,ctrl-og-15000.jpg,1434,255,255,255,0.718,365670,365670,1.526,0.655,0.917
56,ctrl-og-15000.jpg,1988,255,255,255,0.633,506940,506940,1.939,0.516,0.920
57,ctrl-og-15000.jpg,1986,255,255,255,0.787,506430,506430,1.299,0.770,0.938
58,ctrl-og-15000.jpg,1833,255,255,255,0.599,467415,467415,2.850,0.351,0.955
59,ctrl-og-15000.jpg,1668,255,255,255,0.631,425340,425340,2.306,0.434,0.930
60,ctrl-og-15000.jpg,2159,255,255,255,0.686,550545,550545,1.485,0.673,0.922
61,ctrl-og-15000.jpg,13769,255,255,255,0.675,3511095,3511095,1.509,0.663,0.910
62,ctrl-og-15000.jpg,2536,255,255,255,0.710,646680,646680,1.425,0.702,0.909
63,ctrl-og-15000.jpg,1999,255,255,255,0.614,509745,509745,2.120,0.472,0.902
64,ctrl-og-15000.jpg,4588,255,255,255,0.490,1169940,1169940,1.603,0.624,0.768
65,ctrl-og-15000.jpg,3049,255,255,255,0.621,777495,777495,1.976,0.506,0.905
66,ctrl-og-15000.jpg,2668,255,255,255,0.823,680340,680340,1.097,0.911,0.942
67,ctrl-og-15000.jpg,2200,255,255,255,0.724,561000,561000,1.328,0.753,0.915
68,ctrl-og-15000.jpg,3976,255,255,255,0.594,1013880,1013880,1.497,0.668,0.851
69,ctrl-og-15000.jpg,1880,255,255,255,0.597,479400,479400,2.128,0.470,0.898
70,ctrl-og-15000.jpg,4732,255,255,255,0.357,1206660,1206660,1.425,0.702,0.830
71,ctrl-og-15000.jpg,3018,255,255,255,0.508,769590,769590,2.508,0.399,0.838
72,ctrl-og-15000.jpg,2849,255,255,255,0.519,726495,726495,2.487,0.402,0.900
73,ctrl-og-15000.jpg,1990,255,255,255,0.795,507450,507450,1.435,0.697,0.943
74,ctrl-og-15000.jpg,2760,255,255,255,0.648,703800,703800,1.424,0.702,0.906
75,ctrl-og-15000.jpg,7485,255,255,255,0.645,1908675,1908675,1.293,0.773,0.859
76,ctrl-og-15000.jpg,3754,255,255,255,0.472,957270,957270,2.656,0.377,0.823
77,ctrl-og-15000.jpg,1558,255,255,255,0.811,397290,397290,1.055,0.948,0.929
78,ctrl-og-15000.jpg,3508,255,255,255,0.463,894540,894540,1.087,0.920,0.726
79,ctrl-og-15000.jpg,1819,255,255,255,0.847,463845,463845,1.177,0.850,0.944
80,ctrl-og-15000.jpg,5630,255,255,255,0.344,1435650,1435650,1.277,0.783,0.776
81,ctrl-og-15000.jpg,3741,255,255,255,0.505,953955,953955,2.770,0.361,0.872
82,ctrl-og-15000.jpg,2515,255,255,255,0.472,641325,641325,2.276,0.439,0.826
83,ctrl-og-15000.jpg,2209,255,255,255,0.719,563295,563295,1.452,0.689,0.934
84,ctrl-og-15000.jpg,3390,255,255,255,0.541,864450,864450,1.097,0.911,0.766
85,ctrl-og-15000.jpg,6943,255,255,255,0.560,1770465,1770465,2.831,0.353,0.904
86,ctrl-og-15000.jpg,1396,255,255,255,0.713,355980,355980,1.293,0.773,0.891
87,ctrl-og-15000.jpg,2069,255,255,255,0.747,527595,527595,1.073,0.932,0.901
88,ctrl-og-15000.jpg,11895,255,255,255,0.346,3033225,3033225,1.661,0.602,0.731
89,ctrl-og-15000.jpg,1542,255,255,255,0.769,393210,393210,1.212,0.825,0.915
90,ctrl-og-15000.jpg,3270,255,255,255,0.597,833850,833850,2.470,0.405,0.917
91,ctrl-og-15000.jpg,1800,255,255,255,0.753,459000,459000,1.451,0.689,0.934
92,ctrl-og-15000.jpg,2640,255,255,255,0.670,673200,673200,1.467,0.682,0.916
93,ctrl-og-15000.jpg,1121,255,255,255,0.673,285855,285855,1.507,0.663,0.926
94,ctrl-og-15000.jpg,2365,255,255,255,0.434,603075,603075,1.852,0.540,0.756
95,ctrl-og-15000.jpg,4511,255,255,255,0.665,1150305,1150305,1.392,0.718,0.896
96,ctrl-og-15000.jpg,1349,255,255,255,0.812,343995,343995,1.523,0.657,0.962
